Date,MMM,AOS,ABT,ABBV,ACN
2024-01-24,80.80267333984375,82.2300033569336,110.75,167.77000427246094,371.0
2024-01-25,78.41136932373047,80.9000015258789,111.41000366210938,164.0,372.3800048828125
2024-01-26,80.45150756835938,81.33999633789062,113.2300033569336,165.27000427246094,371.9200134277344
2024-01-29,80.2675552368164,80.94999694824219,112.1500015258789,165.85000610351562,370.5199890136719
2024-01-30,80.40969848632812,78.76000213623047,113.9000015258789,164.22000122070312,374.0
2024-01-31,80.21739196777344,79.86000061035156,114.0,165.75,371.0
2024-02-01,78.92140197753906,78.30000305175781,112.75,163.6999969482422,364.0
2024-02-02,79.6655502319336,79.01000213623047,112.95999908447266,169.4199981689453,372.19000244140625
2024-02-05,78.80435180664062,78.04000091552734,112.0199966430664,169.83999633789062,372.5
2024-02-06,77.54180908203125,77.16999816894531,111.81999969482422,171.64999389648438,370.5199890136719
2024-02-07,79.09699249267578,79.0199966430664,114.5999984741211,174.00999450683594,365.0
2024-02-08,78.72073364257812,80.22000122070312,113.3499984741211,174.35000610351562,367.67999267578125
2024-02-09,77.92642211914062,80.29000091552734,112.25,175.07000732421875,369.25
2024-02-12,77.85953521728516,80.76000213623047,111.5,173.5399932861328,369.489990234375
2024-02-13,78.0100326538086,79.62999725341797,112.47000122070312,174.4600067138672,361.4100036621094
2024-02-14,77.75919342041016,80.0,111.63999938964844,173.05999755859375,366.239990234375
2024-02-15,76.50502014160156,81.80000305175781,112.2699966430664,174.02000427246094,372.5899963378906
2024-02-16,76.80602264404297,80.73999786376953,113.5,176.88999938964844,372.29998779296875
2024-02-20,76.17057037353516,79.55000305175781,114.33000183105469,175.8300018310547,369.8800048828125
2024-02-21,76.61370849609375,79.91000366210938,115.95999908447266,176.2899932861328,360.3399963378906
2024-02-22,76.55518341064453,80.81999969482422,118.0999984741211,174.77999877929688,369.7200012207031
2024-02-23,77.24916076660156,80.95999908447266,119.37999725341797,177.25999450683594,373.989990234375
2024-02-26,77.07357788085938,81.4000015258789,119.5,178.83999633789062,376.8599853515625
2024-02-27,76.92308044433594,81.91999816894531,118.16000366210938,178.77000427246094,377.0
2024-02-28,76.92308044433594,82.33999633789062,119.48999786376953,179.85000610351562,378.239990234375
2024-02-29,76.92308044433594,83.47000122070312,120.31999969482422,177.8699951171875,380.3999938964844
2024-03-01,76.9565200805664,82.54000091552734,118.56999969482422,176.0500030517578,375.79998779296875
2024-03-04,76.17057037353516,84.0,118.30000305175781,178.35000610351562,382.30999755859375
2024-03-05,76.64715576171875,84.86000061035156,120.44000244140625,177.7899932861328,381.5400085449219
2024-03-06,78.16889953613281,84.1500015258789,118.5999984741211,178.39999389648438,380.0
2024-03-07,77.8010025024414,85.1500015258789,120.0999984741211,182.19000244140625,384.6499938964844
2024-03-08,78.16889953613281,87.04000091552734,120.97000122070312,179.74000549316406,386.69000244140625
2024-03-11,78.57859802246094,85.63999938964844,120.93000030517578,178.41000366210938,374.3800048828125
2024-03-12,83.77926635742188,85.4000015258789,119.94999694824219,179.72000122070312,375.0
2024-03-13,83.3779296875,85.97000122070312,120.5199966430664,182.5,379.5
2024-03-14,86.42140197753906,86.26000213623047,120.01000213623047,180.16000366210938,380.9800109863281
2024-03-15,86.12039947509766,86.04000091552734,113.0199966430664,179.83999633789062,368.7900085449219
2024-03-18,87.39966583251953,87.11000061035156,115.3499984741211,179.00999450683594,378.760009765625
2024-03-19,88.45317840576172,85.97000122070312,112.44000244140625,178.19000244140625,373.489990234375
2024-03-20,87.7842788696289,86.93000030517578,113.0,179.22000122070312,378.0299987792969
2024-03-21,90.46822357177734,87.83000183105469,111.94999694824219,176.80999755859375,363.989990234375
2024-03-22,89.966552734375,89.54000091552734,111.5199966430664,177.22999572753906,350.3299865722656
2024-03-25,88.54515075683594,89.37999725341797,110.44999694824219,179.0,336.010009765625
2024-03-26,87.0066909790039,88.0199966430664,110.48999786376953,179.22999572753906,335.1400146484375
2024-03-27,86.12039947509766,88.41999816894531,112.0,179.8000030517578,337.8800048828125
2024-03-28,87.466552734375,89.06999969482422,113.27999877929688,181.0,341.4200134277344
2024-04-01,91.05000305175781,89.33000183105469,113.66000366210938,181.8800048828125,344.8599853515625
2024-04-02,93.0999984741211,88.70999908447266,111.88999938964844,179.38999938964844,336.6700134277344
2024-04-03,93.33999633789062,88.55000305175781,112.13999938964844,180.72000122070312,336.239990234375
2024-04-04,94.48999786376953,89.38999938964844,111.83999633789062,177.64999389648438,334.1199951171875
2024-04-05,90.43000030517578,87.38999938964844,109.69999694824219,168.0,331.5299987792969
2024-04-08,91.19999694824219,88.05000305175781,111.30000305175781,169.2100067138672,334.0299987792969
2024-04-09,92.0999984741211,87.0999984741211,110.58999633789062,169.72999572753906,333.6499938964844
2024-04-10,91.77999877929688,84.80000305175781,111.22000122070312,168.58999633789062,328.3500061035156
2024-04-11,92.83999633789062,85.95999908447266,111.6500015258789,169.1999969482422,326.04998779296875
2024-04-12,92.76000213623047,85.33000183105469,110.2699966430664,164.4499969482422,320.9700012207031
2024-04-15,91.9800033569336,87.94000244140625,110.08999633789062,164.52000427246094,316.04998779296875
2024-04-16,90.94000244140625,84.9800033569336,108.83999633789062,162.17999267578125,315.1400146484375
2024-04-17,91.7300033569336,85.83000183105469,107.52999877929688,164.14999389648438,316.8699951171875
2024-04-18,91.4000015258789,87.0,106.5,164.9600067138672,312.6300048828125
2024-04-19,91.23999786376953,86.80999755859375,105.9800033569336,165.02000427246094,317.8599853515625
2024-04-22,92.54000091552734,86.25,107.4800033569336,167.67999267578125,318.5400085449219
2024-04-23,92.9800033569336,87.23999786376953,107.66999816894531,168.58999633789062,318.4800109863281
2024-04-24,92.58999633789062,87.7699966430664,106.70999908447266,168.52000427246094,315.8399963378906
2024-04-25,91.58999633789062,83.9000015258789,106.6500015258789,167.66000366210938,309.19000244140625
2024-04-26,91.5,82.33000183105469,106.51000213623047,167.08999633789062,309.4100036621094
2024-04-29,91.55999755859375,82.9000015258789,107.38999938964844,159.58999633789062,307.05999755859375
2024-04-30,95.7300033569336,84.01000213623047,106.5199966430664,161.27000427246094,302.0
2024-05-01,98.0999984741211,82.83000183105469,105.93000030517578,162.08999633789062,300.1300048828125
2024-05-02,97.95999908447266,83.08999633789062,106.66000366210938,162.1699981689453,300.760009765625
2024-05-03,97.58000183105469,84.4800033569336,106.11000061035156,161.16000366210938,302.5199890136719
2024-05-06,97.08999633789062,84.9800033569336,106.11000061035156,164.41000366210938,305.1700134277344
2024-05-07,96.58999633789062,85.44000244140625,106.5199966430664,163.36000061035156,307.8999938964844
2024-05-08,95.38999938964844,85.2300033569336,106.33999633789062,162.13999938964844,310.1199951171875
2024-05-09,96.08999633789062,85.69000244140625,104.7300033569336,160.80999755859375,307.0
2024-05-10,98.55000305175781,86.6500015258789,104.5,160.7100067138672,308.0
2024-05-13,99.0,86.69999694824219,104.98999786376953,161.27999877929688,308.1499938964844
2024-05-14,99.93000030517578,86.54000091552734,104.8499984741211,161.64999389648438,308.8999938964844
2024-05-15,100.19000244140625,87.08999633789062,104.0999984741211,162.30999755859375,305.0
2024-05-16,101.72000122070312,86.5,104.44999694824219,163.4499969482422,309.6600036621094
2024-05-17,105.20999908447266,85.48999786376953,104.41000366210938,165.38999938964844,309.739990234375
2024-05-20,105.22000122070312,85.83000183105469,103.77999877929688,166.00999450683594,303.510009765625
2024-05-21,104.88999938964844,85.43000030517578,103.5199966430664,165.3699951171875,306.7900085449219
2024-05-22,102.63999938964844,85.56999969482422,102.94999694824219,161.57000732421875,303.9599914550781
2024-05-23,100.41999816894531,85.2699966430664,103.95999908447266,159.02999877929688,310.1400146484375
2024-05-24,99.80999755859375,84.3499984741211,104.1500015258789,158.36000061035156,306.8900146484375
2024-05-28,99.55999755859375,84.69000244140625,103.56999969482422,156.35000610351562,299.3699951171875
2024-05-29,97.80000305175781,81.76000213623047,101.08999633789062,154.88999938964844,294.1499938964844
2024-05-30,97.69000244140625,81.26000213623047,101.27999877929688,154.64999389648438,289.9700012207031
2024-05-31,98.05999755859375,82.20999908447266,101.86000061035156,156.64999389648438,284.79998779296875
2024-06-03,100.37000274658203,83.5199966430664,102.16999816894531,160.0,286.3500061035156
2024-06-04,99.0,81.94000244140625,102.80000305175781,160.19000244140625,281.760009765625
2024-06-05,98.81999969482422,81.37000274658203,102.93000030517578,162.89999389648438,288.260009765625
2024-06-06,98.80000305175781,81.91999816894531,103.29000091552734,165.49000549316406,291.20001220703125
2024-06-07,99.51000213623047,80.51000213623047,103.86000061035156,169.0,291.44000244140625
2024-06-10,100.43000030517578,80.70999908447266,107.62999725341797,169.0,287.3800048828125
2024-06-11,100.0999984741211,81.19999694824219,107.31999969482422,170.25,290.1199951171875
2024-06-12,102.62000274658203,83.62999725341797,105.91000366210938,167.8800048828125,291.6300048828125
2024-06-13,102.0199966430664,83.33999633789062,103.63999938964844,166.0,287.6700134277344
2024-06-14,100.5,82.5999984741211,103.29000091552734,166.47000122070312,281.4100036621094
2024-06-17,99.9800033569336,82.16000366210938,102.91000366210938,168.39999389648438,286.2300109863281
2024-06-18,100.06999969482422,83.54000091552734,103.26000213623047,170.44000244140625,285.30999755859375
2024-06-20,100.26000213623047,83.88999938964844,103.52999877929688,171.17999267578125,314.6300048828125
2024-06-21,101.93000030517578,83.95999908447266,106.66000366210938,172.6999969482422,307.0299987792969
2024-06-24,102.18000030517578,84.33000183105469,106.29000091552734,171.1300048828125,305.3599853515625
2024-06-25,102.87999725341797,83.93000030517578,105.4000015258789,172.10000610351562,307.9800109863281
2024-06-26,101.62000274658203,82.5,105.08999633789062,170.2899932861328,299.9200134277344
2024-06-27,101.95999908447266,81.69000244140625,105.25,171.2899932861328,305.0
2024-06-28,103.01000213623047,82.13999938964844,104.69999694824219,169.99000549316406,303.5400085449219
2024-07-01,102.86000061035156,82.19000244140625,104.16000366210938,171.27000427246094,303.7300109863281
2024-07-02,100.55999755859375,80.0,102.69999694824219,168.6300048828125,300.92999267578125
2024-07-03,101.29000091552734,80.7699966430664,103.36000061035156,166.08999633789062,304.75
2024-07-05,101.4000015258789,80.37000274658203,102.02999877929688,164.72000122070312,304.9100036621094
2024-07-08,101.51000213623047,80.72000122070312,103.77999877929688,166.5399932861328,300.4599914550781
2024-07-09,100.8499984741211,80.83999633789062,102.38999938964844,167.02000427246094,299.0899963378906
2024-07-10,99.80999755859375,81.18000030517578,101.41999816894531,167.4499969482422,296.8999938964844
